filename,integrated_lufs,true_peak_dbfs,duration_seconds,sample_rate,error
Blind Lemon Jefferson - Lonesome House Blues.mp3,-23.867504978617944,-7.129952311515808,29.98625850340136,22050,
Blind Lemon Jefferson - Got the Blues.mp3,-18.176643035104544,-0.9716369956731796,29.98625850340136,22050,
Blind Lemon Jefferson - Gone Dead on You Blues.mp3,-18.03247787331682,-1.7839813232421875,29.98625850340136,22050,
Blind Willie Johnson - God Don't Never Change.mp3,-16.908256578708077,-1.2071450799703598,29.98625850340136,22050,
Blind Willie Johnson - Jesus Is Coming Soon.mp3,-19.14586751371053,-1.9135703146457672,29.98625850340136,22050,
Blind Lemon Jefferson - Wartime Blues.mp3,-18.98332724685125,-0.3475508838891983,29.98625850340136,22050,
"Blind Willie Johnson - Church, I'm Fully Saved Today.mp3",-23.086451051692023,-6.571609377861023,29.98625850340136,22050,
Blind Willie Johnson - John The Revelator.mp3,-18.835902541242316,-0.8549990504980087,29.98625850340136,22050,
Blind Willie McTell - Boll Weevil.mp3,-13.335459603548932,-0.6447727978229523,29.98625850340136,22050,
Blind Willie Johnson - You'll Need Somebody On Your Bond.mp3,-21.112791511943392,-4.206753671169281,29.98625850340136,22050,
Blindman's Sun - The Fugitives.mp3,-17.341725676274603,-1.114896684885025,29.98625850340136,22050,
Blind Willie McTell - Let Me Play With Yo' YoYo.mp3,-19.133611818147667,-0.31348347663879395,29.98625850340136,22050,
Blind Willie McTell - Love Makin' Mama (Take 2).mp3,-17.4620603387517,-2.902413308620453,29.98625850340136,22050,
Blind Willie McTell - Writing Paper Blues.mp3,-14.52030157564572,-1.2851402163505554,29.98625850340136,22050,
"Blingtones - Baby U Acting Greezy (Ringtone, Sonnerie).mp3",-17.524732068282177,-0.6350506842136383,28.99591836734694,22050,
Blingtones - La boîte à hein biloute (Sonnerie).mp3,-13.490131890105923,-0.21560005843639374,9.978775510204082,22050,
"Blingtones - Gross Throw-up Burp (Sonnerie, Ringtone).mp3",-9.82178981075905,0.4132542014122009,14.994285714285715,22050,
Blingtones - Sonnerie lalaleulé hi houuu.mp3,-14.210255012258642,-3.5048624873161316,29.98857142857143,22050,
Blingtones - Stinky Breath.mp3,-10.65026462495056,0.442945696413517,28.99591836734694,22050,
blink-182 - All Of This.mp3,-13.654943789740656,-1.0306288301944733,29.98625850340136,22050,
Blingtones - Torero (Sonnerie).mp3,-11.970228794335302,-0.21886147558689117,29.98857142857143,22050,
blink-182 - A New Hope.mp3,-12.812733523784692,0.35687685012817383,29.98625850340136,22050,
"Blingtones - South Side Rep Your Hood (Ringtone, Sonnerie).mp3",-17.848788788058066,-0.04981568083167076,29.986303854875285,22050,
Bloc Party - Zephyrus.mp3,-14.78779420580261,-0.06023795809596777,29.98625850340136,22050,
Bloc Party - One More Chance.mp3,-13.369593029660694,0.021454691886901855,29.98625850340136,22050,
Blood Orange - Champagne Coast.mp3,-17.623252545434735,-0.12614794075489044,29.98625850340136,22050,
Bloodsucking Zombies from outer Space - Stop Writing Songs About Your Girlfriend.mp3,-10.624400242208345,0.46435289084911346,29.98857142857143,22050,
Bloomfield - Boulevard St. Germain.mp3,-16.1947608312078,-3.3262038230895996,29.98625850340136,22050,
Bloomfield - Quartier Latin.mp3,-21.16473459862719,-1.7456306517124176,29.98857142857143,22050,
bloody_bath - Heather.mp3,-11.64234505001026,0.07097434252500534,29.98857142857143,22050,
Blue Moon Swing - T-Bone Treble.mp3,-20.669041361924908,-2.7309685945510864,29.98625850340136,22050,
Blue October - Blue Skies (Album Version).mp3,-13.182725896285076,-0.19464978948235512,29.98625850340136,22050,
Blue October - My Never (Album Version).mp3,-17.538297605296187,-0.7046826183795929,29.98625850340136,22050,
Blue Rodeo - Fools Like You.mp3,-14.985462304973803,-0.12505855411291122,29.98625850340136,22050,
Blue Rodeo - Floating (2012 Remaster).mp3,-17.79461853241223,-1.1186093091964722,29.98625850340136,22050,
Blue Rodeo - Never Look Back.mp3,-12.22680250468454,0.4180365055799484,29.98625850340136,22050,
Blue Rodeo - Million Miles.mp3,-17.598589858229875,-1.470073014497757,29.98625850340136,22050,
BMX Bandits - After I Made Love To You.mp3,-15.590667236355861,-0.3795303776860237,29.98625850340136,22050,
Bo Carter - The Law Gonna Step On You.mp3,-20.357550646167923,-3.6680051684379578,29.98625850340136,22050,
Blue Rodeo - Up on That Cloud.mp3,-11.928008559088784,0.020900017116218805,29.98625850340136,22050,
Blue Rodeo - Mystic River.mp3,-11.049276504039472,-0.4211053252220154,29.98625850340136,22050,
Bob Azzam - Guarda Che Luna.mp3,-11.42434862244426,-0.3741355240345001,29.98625850340136,22050,
Boards Of Canada - Happy Cycling.mp3,-23.738115151807058,-3.3408567309379578,29.98857142857143,22050,
Bob Carlisle - I Will Shelter You.mp3,-14.544316186958731,0.972011536359787,29.98625850340136,22050,
Bob Carlisle - Man Of No Reputation.mp3,-24.07403760483037,-2.6334738731384277,29.98625850340136,22050,
Bob Cheevers - Memphis Til' Monday.mp3,-14.44869486712866,-0.016750902868807316,29.98625850340136,22050,
Bob Carlisle - Somewhere.mp3,-15.716007315528868,0.14327313750982285,29.98625850340136,22050,
Bob Azzam - Auguri Cha Cha.mp3,-14.590555409436309,-0.34810375422239304,29.98625850340136,22050,
Bob Carlisle - Watched By An Angel.mp3,-12.731017462274,0.40769871324300766,29.98625850340136,22050,
Bob Hope - Merry-go-runaround.mp3,-19.685426485679187,-3.2639285922050476,29.98625850340136,22050,
Bob Cheevers - Under The Bayou Moon.mp3,-16.65928514089881,-1.4788088202476501,29.98625850340136,22050,
Bob Crosby & His Orchestra - The World Is Waiting for the Sunrise.mp3,-18.701003937559154,-3.143903613090515,29.98625850340136,22050,
Bob Dylan - Simple Twist of Fate.mp3,-22.83546391435279,-4.251528084278107,29.98625850340136,22050,
Bob Dylan - New Pony.mp3,-19.588358349371962,-2.4358394742012024,29.98625850340136,22050,
Bob Margolin - Lost Again.mp3,-13.66314290030065,-0.622524693608284,29.98625850340136,22050,
Bob Dylan - Tryin' to Get to Heaven.mp3,-20.470008503350247,-3.0430853366851807,29.98625850340136,22050,
Bob Margolin - Ice Or Fire.mp3,-14.863307682865653,0.06412351969629526,29.98625850340136,22050,
Bob Marley & The Wailers - Corner Stone.mp3,-19.551504265303155,-2.4923215806484222,29.98625850340136,22050,
Bob Marley & The Wailers - Memphis.mp3,-23.598973645631713,-5.851526856422424,29.98857142857143,22050,
Bob Marley & The Wailers - Rastaman Chant.mp3,-12.23299171018294,0.8853007107973099,29.98625850340136,22050,
Bob Marley & The Wailers - Rainbow Country (Red Gold And Green Version).mp3,-10.50273937229435,0.3108544647693634,29.98625850340136,22050,
Bob Margolin - You Rascal You.mp3,-17.239835645380968,-0.5695772543549538,29.98625850340136,22050,
Bob Marley & The Wailers - Small Axe.mp3,-16.220554939342065,-0.20433887839317322,29.98625850340136,22050,
Bob Marley & The Wailers - Lively Up Yourself.mp3,-17.273328640857876,-1.1945391446352005,29.98625850340136,22050,
Bob Margolin - No Consolation.mp3,-14.03155201332783,-0.7633763551712036,29.98625850340136,22050,
Bob Marley & The Wailers - Smile Jamaica (Single Version).mp3,-13.892507227599213,0.8861993253231049,29.98625850340136,22050,
Bob Marley & The Wailers - Three Little Birds.mp3,-17.60651108148634,-0.7111211121082306,29.98625850340136,22050,
Bob Neuwirth - Great Escape (Good Intentions).mp3,-17.454329276310915,-2.4073322117328644,29.98625850340136,22050,
Bob Wills & His Texas Playboys - My Window Faces the South.mp3,-17.25987089006615,-1.2034693360328674,29.98625850340136,22050,
Bob Neuwirth - Biding Her Time.mp3,-21.992194075959244,-3.3565765619277954,29.98625850340136,22050,
Bob Willis - Sugar Blues.mp3,-14.76122788376865,-0.8487915247678757,29.98625850340136,22050,
Bob Wills & His Texas Playboys - Playboy Theme.mp3,-15.211681056486595,-0.6571701914072037,29.98625850340136,22050,
Bob Neuwirth - Turn It Around.mp3,-17.393421856935433,-3.081563413143158,29.98625850340136,22050,
Bob Wills - Linda Lou.mp3,-13.520814957658672,-0.5683721974492073,29.98625850340136,22050,
Bob Wills and His Texas Playboys - Ida Red.mp3,-17.17827525217906,-1.157277375459671,29.98625850340136,22050,
Bob Wills - Sittin' On Top Of The World.mp3,-18.23191817576827,-1.8518193066120148,29.98625850340136,22050,
Bob Wills - Bubbles In My Beer.mp3,-18.391946501911086,-1.3275660574436188,29.98625850340136,22050,
Bob Wills - Yearning Just For You.mp3,-17.375838553372457,-2.6559513807296753,29.98625850340136,22050,
Bobaflex - Medicine.mp3,-11.631166446418552,-0.0952521525323391,29.98625850340136,22050,
Bobbie Gentry - Ace Insurance Man.mp3,-17.802376674728674,-3.586314022541046,29.98625850340136,22050,
Bobaflex - Turn The Heat Up.mp3,-11.904571783693198,1.454337239265442,29.98625850340136,22050,
Bobbie Gentry - Miss Clara_Azusa Sue.mp3,-21.002960340262085,-4.525177776813507,29.98625850340136,22050,
Bobbie Gentry - Mornin' Glory.mp3,-19.31971434661968,-3.23347270488739,29.98625850340136,22050,
Bobby Bland - Drifting From Town To Town.mp3,-14.97621567952605,-2.3778806626796722,29.98625850340136,22050,
Bobbie Gentry - Courtyard.mp3,-19.128597927619502,-5.11757493019104,29.98625850340136,22050,
Bobbie Gentry - Reunion.mp3,-17.310428244084484,-2.8193876147270203,29.98625850340136,22050,
Bobby Broom - Where Is The Love_.mp3,-21.24416848256449,-2.930743098258972,29.98625850340136,22050,
"Bobby Broom - Monday, Monday.mp3",-15.489664532790496,-0.713723674416542,29.98625850340136,22050,
Bobby Capo - La Luna Enamora - Original.mp3,-14.677746247342794,-1.4785853028297424,29.98625850340136,22050,
Bobby Darin - Hi De Ho (That Old Sweet Roll) (Live Remix).mp3,-15.17728179532699,-0.5335785448551178,29.98625850340136,22050,
Bobby Darin - (I Heard That) Lonesome Whistle.mp3,-18.39212030178897,-2.998077869415283,29.98625850340136,22050,
Bobby Hutcherson - Recorda Me.mp3,-19.196727154237532,-2.392318546772003,29.98625850340136,22050,
Bobby Marchan - It Hurts me to my Heart.mp3,-22.246476449155757,-9.925857782363892,29.98625850340136,22050,
Bobby Hutcherson - Maiden Voyage (Rudy Van Gelder Edition; 2006 Digital Remaster).mp3,-19.10159910333531,-1.8017932772636414,29.98625850340136,22050,
Bobby Darin - Moritat (Mack The Knife) (Live Remix).mp3,-16.5459265606434,-0.22082295268774033,29.98625850340136,22050,
Bobby Pulido - La Bruja Chafa.mp3,-16.783366910943414,-0.6628230959177017,29.98625850340136,22050,
Bobby Pulido - Alma de Metal.mp3,-15.520698810089268,-0.9022132307291031,29.98625850340136,22050,
Bobby Pulido - La Rosa (En Vivo).mp3,-16.59212240138222,-1.4562216401100159,29.98625850340136,22050,
Bobby Pulido - Mi Corazón y Mi Mente.mp3,-14.952534716743365,-0.928463339805603,29.98625850340136,22050,
Bobby Pulido - Mi Alma Esta Enamorada.mp3,-16.684894117068527,-0.5714824050664902,29.98625850340136,22050,
Bobby Vee - Anonymous Phone Call.mp3,-18.579990109739057,-2.7699214220046997,29.98625850340136,22050,
Bobby Valentin - Yo Soy Abacua.mp3,-16.13468516721718,-1.258815973997116,29.98625850340136,22050,
Bobby Russell - Jingle Bell Rock.mp3,-17.559590981575678,-2.222919762134552,29.98625850340136,22050,
Bobby Pulido - La Rosa.mp3,-11.076290808045975,0.24638168513774872,29.98625850340136,22050,
Bobby Vee - The Story Of My Life (2010 Remaster).mp3,-14.248069723931398,-0.47094814479351044,29.98625850340136,22050,
Bobby Vee and the Vees - I Wouldn't Change A Thing.mp3,-15.130036217219406,-0.4638773575425148,29.98625850340136,22050,
Bobby Vee and the Vees - Wink of An Eye.mp3,-13.764701587575109,-0.3408818691968918,29.98625850340136,22050,
Bobby _Blue_ Bland - You Hit The Nail On The Head.mp3,-17.543222821769373,-0.5993160232901573,29.98625850340136,22050,
Bomb Squad - Never Be (Bonus Track).mp3,-14.436458834678167,-0.35606466233730316,29.98625850340136,22050,
BoDeans - You Don't Get Much (Live).mp3,-18.08806120663255,-1.1502755433321,29.98625850340136,22050,
Boegies - Dikke Tamme.mp3,-16.140208905829482,-1.0415256023406982,29.962448979591837,22050,
BoDeans - Back Then.mp3,-11.823210786306122,-0.293157622218132,29.98625850340136,22050,
BoDeans - Lookin' for Me Somewhere (Live).mp3,-14.173541594891526,-0.2967338263988495,29.98625850340136,22050,
Bombay Rockers - Sexy Mama (Desi Daroo Banghra Mix).mp3,-12.185278559437009,0.7692171633243561,29.98625850340136,22050,
Bombay Rockers - Wild Rose (Back 2 Basics Mix).mp3,-12.317357833251487,0.7229810208082199,29.98625850340136,22050,
Bon Jovi - This Ain't A Love Song.mp3,-12.666035640671959,0.1898016780614853,29.98625850340136,22050,
Bon Jovi - Only Lonely.mp3,-12.258618454787891,1.0040005296468735,29.98625850340136,22050,
Bon Jovi - Raise Your Hands.mp3,-11.148876337297752,1.1830917000770569,29.98625850340136,22050,
Bon Jovi - The Radio Saved My Life Tonight.mp3,-12.292000323708251,0.36630745977163315,29.98625850340136,22050,
Bon Jovi - I Love This Town (Album Version).mp3,-12.048677292630593,0.5457655712962151,29.98625850340136,22050,
Bon Jovi - The Distance.mp3,-12.503913013266475,0.867321640253067,29.98625850340136,22050,
Bone Thugs-N-Harmony - 2 Glocks.mp3,-14.315898370861541,1.8619707226753235,29.98625850340136,22050,
Bone Thugs-N-Harmony - Servin' Tha Fiends.mp3,-13.75197789887244,1.5074098110198975,29.98625850340136,22050,
Bon Jovi - Wildflower.mp3,-14.101347395017182,-0.19161231815814972,29.98625850340136,22050,
Bongzilla - 666lb. Bongsession.mp3,-15.934861619395944,-0.8023816347122192,29.98625850340136,22050,
Bon Jovi - Till We Ain't Strangers Anymore (Album Version).mp3,-13.832504906018151,0.05093477200716734,29.98625850340136,22050,
Bone Thugs-N-Harmony - Never Forget Me (Album Version Explicit).mp3,-13.181141481833144,0.5148570239543915,29.98625850340136,22050,
Bone Thugs-N-Harmony - Murder One.mp3,-13.236045615850356,1.3639655709266663,29.98625850340136,22050,
Bongzilla - Cutdown.mp3,-11.011151384278769,-0.14159373007714748,29.98625850340136,22050,
Bonita - Dans un grand mur.mp3,-14.991113983728614,-0.41050441563129425,29.98625850340136,22050,
Bonita - Sans ton amour.mp3,-15.257820695922785,-0.21476738154888153,29.98625850340136,22050,
Bongzilla - Stone a Pig.mp3,-12.297966874693081,-0.1732962392270565,29.98625850340136,22050,
Bonita - La maison où j'ai grandi.mp3,-18.76626157664718,-2.206546366214752,29.98857142857143,22050,
Bonham - Bing.mp3,-14.370835822736103,0.13343294151127338,29.98625850340136,22050,
Bonham - Holding on Forever.mp3,-17.363809138417416,-2.4074530601501465,29.98625850340136,22050,
Bongzilla - Witch Weed (Live).mp3,-10.748919791697093,0.11749950237572193,29.98625850340136,22050,
Bonsugi - Je me sens libre.mp3,-10.774624419323157,0.6349344551563263,29.98625850340136,22050,
Boomdabash - Rude Boy Swag.mp3,-10.884655771677386,0.8172699809074402,29.98625850340136,22050,
Boogie Pimps - Get Back Down.mp3,-12.71256726237768,0.46571120619773865,29.98625850340136,22050,
Boondox - Nothing to Lose.mp3,-11.953352236212949,0.35093512386083603,29.98625850340136,22050,
Boogie Pimps - Then Came You (Radio Edit).mp3,-13.869787782477136,-0.4850582405924797,29.962448979591837,22050,
Boots Randolph - Lonely Street.mp3,-18.45895811313802,-2.5627401471138,29.98625850340136,22050,
Boosie Badazz - Baby Momma (Chopped & Screwed).mp3,-16.861311079335902,-0.5668003857135773,29.98625850340136,22050,
Borialis - Can't Break This Man (Edited).mp3,-12.289627805573337,0.6768115609884262,29.98625850340136,22050,
Boota Pardesi and DJ Sheikh - Dama Dam Mast Kalander.mp3,-27.508580746673378,-7.777191400527954,29.98625850340136,22050,
Bottom of the Hudson - Eagle Eye.mp3,-16.18208632385729,-1.7063312232494354,29.98857142857143,22050,
Bottom of the Hudson - One of Us.mp3,-14.99266315733429,-1.1919554322957993,29.98857142857143,22050,
Borialis - Hourglass (Edited).mp3,-11.617572438475804,0.7219596207141876,29.98625850340136,22050,
Bounty Killer - Cellular Phone.mp3,-12.677362968348481,1.2998813390731812,29.98625850340136,22050,
"Bow Wow Wow - C30, C60, C90, Go!.mp3",-12.457132783549165,-0.005279235192574561,29.98625850340136,22050,
Bounty Killer - Coppershot.mp3,-16.87660325577798,-0.038151571061462164,29.98625850340136,22050,
Bounty Killer - Ask Fi War.mp3,-13.18659884548541,0.3155636414885521,29.98625850340136,22050,
Bounty Killer - Gun Thirsty.mp3,-17.222350345796205,-0.31170057132840157,29.98625850340136,22050,
Boyz II Men - In My Life.mp3,-13.599012491426171,-0.2465851977467537,29.98625850340136,22050,
"Bow Wow Wow - Love, Peace and Harmony.mp3",-16.711703935732793,-1.3903623819351196,29.98625850340136,22050,
Bow Wow Wow - Sexy Eiffel Towers.mp3,-19.033239944752648,-3.009161651134491,29.98625850340136,22050,
Brainchoke - 1st World Hypocrisy.mp3,-8.855384203590997,0.6643547862768173,29.98625850340136,22050,
Brainchoke - Untitled.mp3,-10.248930662792626,-0.2687419764697552,29.98625850340136,22050,
Boyz II Men - On Bended Knee.mp3,-15.496855054693818,-0.5434472486376762,29.98625850340136,22050,
Boyz II Men - Motownphilly.mp3,-15.671603557395548,-0.5075257271528244,29.98625850340136,22050,
Brainchoke - Crystal Clear.mp3,-9.47357543732489,0.4421279951930046,29.98625850340136,22050,
Brand X - Hate Zone.mp3,-25.14561682363954,-7.368055582046509,29.98625850340136,22050,
Branford Marsalis - Hear Me Talking to You (Instrumental).mp3,-20.8931452924318,-1.2922990322113037,29.98625850340136,22050,
Brasilian Tropical Orchestra - Yesterday.mp3,-13.603949388154751,0.8776650577783585,29.98625850340136,22050,
Brazilian Tropical Orchestra - Baby.mp3,-20.539054886093243,-0.8947798609733582,29.98857142857143,22050,
Bravehearts - Sensations (Explicit Album Version).mp3,-14.622992099739449,0.8741471171379089,29.98625850340136,22050,
Bravehearts - Situations (feat. Nas & Jully Black) (Explicit Album Version).mp3,-14.082311008156744,0.5282362923026085,29.98625850340136,22050,
Brazilian Tropical Orchestra - Ho Capito Che Ti Amo.mp3,-24.250533030463938,-5.805992484092712,29.98857142857143,22050,
Brand X - Collapsar.mp3,-31.910071505414148,-15.931001901626587,29.98625850340136,22050,
Brazilian Tropical Orchestra - Swan Lake.mp3,-23.18727448648485,-3.5302534699440002,29.98857142857143,22050,
Brazilian Tropical Orchestra - If You Leave Me Now.mp3,-22.358358663805276,-4.180917739868164,29.98857142857143,22050,
Brenda Lee - (If I'm Dreaming) Just Let Me Dream.mp3,-18.258976941473154,-1.8864589929580688,29.98625850340136,22050,
Brenda Lee - Everybody Loves Me But You.mp3,-23.009930711036844,-6.071435809135437,29.98625850340136,22050,
Brenda Lee - Ballin' the Jack.mp3,-12.160727344662797,0.4400838539004326,29.98857142857143,22050,
Brenda Lee - Having A Little Talk With Jesus.mp3,-16.622240711149143,0.46435974538326263,29.98625850340136,22050,
Brazilian Tropical Orchestra - One Less Bell to Answer.mp3,-16.268688120728726,-1.7480412125587463,29.98625850340136,22050,
Brenda Boykin - Be My Lover.mp3,-16.591142776170354,-0.22725848481059074,29.98625850340136,22050,
Brent Lamb - One About Heaven.mp3,-14.379531049326188,-0.34993726760149,29.98625850340136,22050,
Brian D'Arcy James - At the Fountain (Reprise).mp3,-15.318957016047348,-0.37001781165599823,29.98625850340136,22050,
Brian Auger's Oblivion Express - Voices Of Other Times.mp3,-15.57317572362004,-1.1698056012392044,29.98625850340136,22050,
Brian Dullaghan - Through The Eyes Of Love.mp3,-17.578755081937153,-3.012600839138031,29.98625850340136,22050,
Brian Dullaghan - And I Love You So.mp3,-18.754856510209233,-3.1816229224205017,29.98625850340136,22050,
Brent Lamb - All The Difference In The World.mp3,-18.3092686340504,-0.1548727136105299,29.98625850340136,22050,
Brian Dullaghan - Can't Help Falling In Love.mp3,-24.2471739538943,-6.712738275527954,29.98625850340136,22050,
Brian Eno - Baby's On Fire (Remastered 2004).mp3,-16.216458650960174,-1.5901321172714233,29.98625850340136,22050,
Brian Eno - The Jezebel Spirit (2006 Digital Remaster).mp3,-15.67239761641298,0.19376082345843315,29.98625850340136,22050,
Brian Free - Emmaus.mp3,-16.725724501905948,-1.2029436230659485,29.98625850340136,22050,
Brian Free & Assurance - The Coming Of The King.mp3,-12.301547560385547,0.24269314482808113,29.98625850340136,22050,
Brian Tyler - Festival Of Holi.mp3,-18.336079325917023,-0.9761033952236176,29.98625850340136,22050,
Brian Littrell - Wish.mp3,-14.372472488799039,-0.5245821923017502,29.98625850340136,22050,
Brian Keane - Dark Flashes.mp3,-19.14263131028873,-3.9361074566841125,29.98625850340136,22050,
Brian Tyler - I Dream Of Chi Chi.mp3,-20.28850893884675,-3.7052446603775024,30.01238095238095,22050,
Brian Keane - Time Is _ Time Was.mp3,-19.110568216647017,-5.342114567756653,29.98625850340136,22050,
Brigada Victor Jara - Parto em Terras Distantes.mp3,-21.60583269670382,-6.279350519180298,29.98857142857143,22050,
Brice Kapel - Aloha (Album Version).mp3,-12.671862478882556,0.35606492310762405,29.98625850340136,22050,
Brice Kapel - Lo (Album Version).mp3,-10.20266155108404,0.5859726667404175,29.98625850340136,22050,
Britney Spears - Break the Ice.mp3,-11.741724940081784,1.6769415140151978,29.98625850340136,22050,
Britney Spears - Can't Make You Love Me.mp3,-12.321351869470409,2.0689986646175385,29.98625850340136,22050,
Britney Spears - Boys (feat. Pharrell Williams) (Co-Ed Remix).mp3,-13.985436118330972,0.8515847474336624,29.98625850340136,22050,
Britney Spears - 3.mp3,-9.927904459954203,2.5288495421409607,29.98625850340136,22050,
Britney Spears - Don't Go Knockin' on My Door.mp3,-13.09216581038481,1.3828559219837189,29.98625850340136,22050,
Britney Spears - My Prerogative.mp3,-11.540451051607812,2.021993398666382,29.98625850340136,22050,
Britney Spears - Oops!...I Did It Again.mp3,-13.190576564298075,-0.1474431436508894,29.98625850340136,22050,
Britney Spears - Everytime.mp3,-16.879341011947314,-1.81326225399971,29.98625850340136,22050,
Britney Spears - My Only Wish (This Year).mp3,-10.765171015842396,1.2080958485603333,29.98625850340136,22050,
Britney Spears - Someday (I Will Understand).mp3,-14.23580113917215,0.0971421878784895,29.98625850340136,22050,
Britt Nicole - Don't Worry Now (Performance Track In Key Of Db Without Background Vocals; Low Instrumental).mp3,-21.110710005078456,-3.8940656185150146,29.98625850340136,22050,
Britt Nicole - Good Day.mp3,-10.550833200458772,0.5891012772917747,29.98625850340136,22050,
Britt Nicole - Hanging On (Medium Key Performance Track Without Background Vocals).mp3,-13.882102409895825,1.4666301012039185,29.98625850340136,22050,
Broadcast - Downstream.mp3,-34.919394925183056,-16.98006272315979,29.98625850340136,22050,
Broadcast - Where Youth and Laughter Go.mp3,-12.3420252069241,-0.5217916518449783,29.98625850340136,22050,
Brokencyde - Freaxxx.mp3,-18.1245449901671,-5.705217123031616,29.98625850340136,22050,
Britt Nicole - Set The World On Fire.mp3,-12.44730980684344,0.3420870751142502,29.98625850340136,22050,
Broadcast - One Hour Empire.mp3,-14.530656101691415,-2.6246559619903564,29.98625850340136,22050,
Broadcast - Guardian Angel.mp3,-14.54811436773655,0.01014551380649209,29.98625850340136,22050,
Broadcast - Michael A Grammar.mp3,-14.28856768347321,-0.32790813595056534,29.98625850340136,22050,
Brokencyde - Schitzo.mp3,-10.329216291323121,2.06721231341362,29.98625850340136,22050,
Brooke Valentine - American Girl.mp3,-15.588613624590892,0.9580510854721069,29.98625850340136,22050,
Brooke White - Hold Up My Heart.mp3,-15.376620259276004,-0.6723827868700027,29.98625850340136,22050,
Bruce Carroll - The Room.mp3,-19.668507984545837,-1.4982767403125763,29.98625850340136,22050,
Bruce Katz Band - Just an Expression.mp3,-26.76709793131352,-3.6451321840286255,29.98625850340136,22050,
Brownie McGhee _ Sonny Terry - Tell Me Baby.mp3,-16.385053179765606,-1.4353445172309875,29.98625850340136,22050,
Brownie McGhee - I Woke up One Morning and I Could Hardly See.mp3,-17.73623925122347,-1.637255698442459,29.98625850340136,22050,
Bruce BecVar - Your Heart Can Sing.mp3,-18.77601665666569,-1.7085015773773193,29.98625850340136,22050,
Bruce BecVar - Razamataz.mp3,-21.28424494781385,-2.6249760389328003,29.98625850340136,22050,
Bruce Rowland - Mountain Theme.mp3,-20.397178845505493,-2.6151415705680847,29.98625850340136,22050,
Bruce Springsteen - Rosalita (Come Out Tonight).mp3,-15.49980473590342,-0.48385772854089737,29.98625850340136,22050,
Bruisers - Police Opression.mp3,-13.374900868344884,-0.41795991361141205,29.98625850340136,22050,
Bruce Rowland - Rosemary Recalls.mp3,-28.45542718246041,-11.698769330978394,29.98625850340136,22050,
Bruford - Forever Until Sunday.mp3,-26.60530492541562,-12.291145324707031,29.98625850340136,22050,
Bruce Robison - Trouble.mp3,-18.806231637066567,-1.7021666467189789,29.98625850340136,22050,
Bruisers - 2 Fists Full Of Nothing.mp3,-16.90522563758734,-1.0170714557170868,29.98625850340136,22050,
Bruce Springsteen - Working on the Highway.mp3,-13.621161875314323,0.21091142669320107,29.98625850340136,22050,
Bryan Ferry - Goin' Down.mp3,-15.354019699923667,-0.38961805403232574,30.01238095238095,22050,
Bröderna Djup - Råskevärsrock.mp3,-18.644455089854656,-0.47418877482414246,29.98625850340136,22050,
Bröderna Djup - Ovanlär.mp3,-17.27631832068516,-1.1392775923013687,29.98625850340136,22050,
BTS - Intro..mp3,-10.598825718934034,0.5876769497990608,30.01238095238095,22050,
BT - Korean Waterhole.mp3,-23.42492262150424,-3.579297363758087,29.98625850340136,22050,
Bryan Ferry - Ja Nun Hons Pris.mp3,-22.102724108757005,-6.977100968360901,29.98625850340136,22050,
BT - Every Other Way.mp3,-15.244835593621692,0.02593212528154254,29.98625850340136,22050,
BT - Henry's Death.mp3,-17.33453665291904,-1.0362467169761658,29.98625850340136,22050,
Buddy Johnson - Because - Part 1.mp3,-15.536461661298159,-1.1746779084205627,29.98625850340136,22050,
Buddy Jewell - Sweet Southern Comfort.mp3,-14.037141139053219,0.2855379693210125,29.98625850340136,22050,
Buddy Miles - Santa Claus Is Coming To Town.mp3,-14.615706671800336,0.6878376752138138,29.98625850340136,22050,
Buddy Miles - Don't Keep Me Wondering.mp3,-16.519157118570735,-2.8842881321907043,29.98625850340136,22050,
Buckwheat Zydeco - Hot Tamale Baby.mp3,-19.298866810805762,-2.465614378452301,29.98625850340136,22050,
Buddy Miles - Midnight Rider.mp3,-15.95144369075436,-1.3593418896198273,29.98625850340136,22050,
Buddy Johnson - Did You See Jackie Robinson Hit That Ball.mp3,-12.455962989124876,-0.42532287538051605,29.98625850340136,22050,
Buffalo Nickel Band - Palm Springs Jump.mp3,-23.8084628430352,-4.416802823543549,29.98625850340136,22050,
Bukka White - Aberdeen mississippi blues.mp3,-18.01997064039394,-1.7356495559215546,29.98625850340136,22050,
Buju Banton - Searching.mp3,-19.23387753064952,-1.0456029325723648,29.98625850340136,22050,
Buju Banton - Destiny.mp3,-16.576819783588004,0.22172417491674423,29.98625850340136,22050,
Bukka White - Fixin' to die blues.mp3,-18.55935977032527,-2.1141576766967773,29.98625850340136,22050,
Bukka White - Sleepy man blues.mp3,-19.830785470954797,-3.7884894013404846,29.98625850340136,22050,
Buju Banton - Excerpt Of A Speech By Marcus Mosiah Garvey.mp3,-16.533389077198652,-1.4912399649620056,29.98625850340136,22050,
Bukka White - My Baby.mp3,-22.079779500575405,-4.952537715435028,29.98857142857143,22050,
Bukka White - Single Man Blues.mp3,-22.914905758971553,-5.56149423122406,29.98857142857143,22050,
Bukue One - Ready Now.mp3,-16.896182596241072,-1.7951925098896027,29.98625850340136,22050,
Bullet For My Valentine - 4 Words (To Choke Upon).mp3,-9.815283564728116,0.7752120494842529,29.98625850340136,22050,
