msd_track_id,msd_artist,msd_title,deezer_artist,deezer_title,filename,audio_basename,audio_extension,has_audio,genre,primary_genre,genre_count,key,mode,loudness,tempo,key_confidence,mode_confidence,metadata_origin,genre_source,audio_match_source,source_row_number,original_genre,original_primary_genre,original_genre_count,mapped_primary_genres,mapped_secondary_tags,mapped_all_tags,mapped_primary_genre_count,mapped_secondary_tag_count,include_in_mrs,mrs_exclusion_reason,unmapped_source_genres,merged_genre_map_file
TRABPHE128F42A1E65,Cómplices,Ojos Gitanos,Cómplices,Ojos Gitanos,Cómplices - Ojos Gitanos.wav,Cómplices - Ojos Gitanos,.wav,True,"pop_rock, rock, pop, alternative_indie_rock, non_genre_region_scene",pop_rock,5,0,1,-5.959,100.051,0.164,0.376,msd_catalog+legacy_download,msd_catalog,legacy_download,487,"pop rock, rock, pop, indie, spanish",pop rock,5,"pop_rock, rock, pop, alternative_indie_rock",non_genre_region_scene,"pop_rock, rock, pop, alternative_indie_rock, non_genre_region_scene",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABLVP128F426EE4A,B.A.D.,Interlude,D.A.V.,Interlude,D.A.V. - Interlude.wav,D.A.V. - Interlude,.wav,True,"rock, alternative_dance, dub, pop_rock, breakbeat_bigbeat",rock,5,0,1,-5.653,95.655,0.032,0.262,msd_catalog+legacy_download,msd_catalog,legacy_download,450,"dance rock, alternative dance, dub, pop rock, breakbeat",dance rock,5,"rock, alternative_dance, dub, pop_rock, breakbeat_bigbeat",,"rock, alternative_dance, dub, pop_rock, breakbeat_bigbeat",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAXMX128F9307699,Till West & DJ Delicious,Same Man,DJ Delicious,Same Man (Vocal Club Mix),DJ Delicious - Same Man (Vocal Club Mix).wav,DJ Delicious - Same Man (Vocal Club Mix),.wav,True,"funk, electronic_dance, vocal_house, beat_british_invasion, electroclash",funk,5,1,1,-7.535,125.558,0.087,0.468,msd_catalog+legacy_download,msd_catalog,legacy_download,294,"funky house, club, vocal house, beat, electroclash",funky house,5,"funk, electronic_dance, vocal_house, beat_british_invasion, electroclash",,"funk, electronic_dance, vocal_house, beat_british_invasion, electroclash",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAQDL12903CA8FB5,DJ Dips,Gerra De De,DJ Dips,Gerra De De,DJ Dips - Gerra De De.wav,DJ Dips - Gerra De De,.wav,True,"folk, non_genre_instrument_or_performance, non_genre_artist_role_or_format",folk,3,1,1,-6.248,86.689,0.611,0.544,msd_catalog+legacy_download,msd_catalog,legacy_download,210,"turnablism, folk, dj",turnablism,3,folk,"non_genre_instrument_or_performance, non_genre_artist_role_or_format","folk, non_genre_instrument_or_performance, non_genre_artist_role_or_format",1,2,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAMJY128F92F5919,DJ Quik,Born and Raised In Compton,DJ Quik,Born and Raised In Compton,DJ Quik - Born and Raised In Compton.wav,DJ Quik - Born and Raised In Compton,.wav,True,"gangsta_rap, hip_hop_rap, g_funk, breakbeat_bigbeat, trip_hop_illbient",gangsta_rap,5,7,0,-6.998,181.115,0.025,0.312,msd_catalog+legacy_download,msd_catalog,legacy_download,166,"gangster rap, hip hop, g funk, broken beat, trip hop",gangster rap,5,"gangsta_rap, hip_hop_rap, g_funk, breakbeat_bigbeat, trip_hop_illbient",,"gangsta_rap, hip_hop_rap, g_funk, breakbeat_bigbeat, trip_hop_illbient",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABFZX128F4241355,Daath,From The Blind (LP Version),Daath,From the Blind,Daath - From the Blind.wav,Daath - From the Blind,.wav,True,"death_metal, industrial_metal, technical_metal, progressive_metal",death_metal,4,0,1,-3.325,97.151,0.67,0.508,msd_catalog+legacy_download,msd_catalog,legacy_download,379,"technical death metal, industrial metal, death metal, tech metal, avantgarde metal",technical death metal,5,"death_metal, industrial_metal, technical_metal, progressive_metal",,"death_metal, industrial_metal, technical_metal, progressive_metal",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAPQQ128F427C750,Dakis,Perasmena Mesanihta,Dakis,Perasmena Mesanihta,Dakis - Perasmena Mesanihta.wav,Dakis - Perasmena Mesanihta,.wav,True,non_genre_region_scene,,1,2,0,-8.46,66.765,0.558,0.54,msd_catalog+legacy_download,msd_catalog,legacy_download,202,greek,greek,1,,non_genre_region_scene,non_genre_region_scene,0,1,False,non_genre_only,,acoustically_coherent_merged_genres_corrected.csv
TRAAPXK128F934DF25,Daniela Dessì,New Age,Daniela Dessì,NEW AGE,Daniela Dessì - NEW AGE.wav,Daniela Dessì - NEW AGE,.wav,True,"soundtrack_stage_screen, non_genre_region_scene",soundtrack_stage_screen,2,2,0,-12.279,140.334,0.706,0.629,msd_catalog+legacy_download,msd_catalog,legacy_download,206,"opera, los angeles, requiem",opera,3,soundtrack_stage_screen,non_genre_region_scene,"soundtrack_stage_screen, non_genre_region_scene",1,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABCEC128F426456E,Danilo Perez,Native Soul,Danilo Perez,Native Soul,Danilo Perez - Native Soul.wav,Danilo Perez - Native Soul,.wav,True,"latin_jazz, nu_future_jazz, blues, breakbeat_bigbeat",latin_jazz,4,7,1,-16.113,159.233,0.525,0.365,msd_catalog+legacy_download,msd_catalog,legacy_download,343,"latin jazz, future jazz, brazilian jazz, piano blues, broken beat",latin jazz,5,"latin_jazz, nu_future_jazz, blues, breakbeat_bigbeat",,"latin_jazz, nu_future_jazz, blues, breakbeat_bigbeat",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAZIE128F427961E,Danny Wilson,The Second Summer Of Love,Danny Wilson,The Second Summer of Love,Danny Wilson - The Second Summer of Love.wav,Danny Wilson - The Second Summer of Love,.wav,True,"pop, pop_rock, new_wave_synth, soundtrack_stage_screen, non_genre_era",pop,5,7,1,-7.928,196.034,0.605,0.677,msd_catalog+legacy_download,msd_catalog,legacy_download,310,"british pop, pop rock, oldies, new wave, soundtrack",british pop,5,"pop, pop_rock, new_wave_synth, soundtrack_stage_screen",non_genre_era,"pop, pop_rock, new_wave_synth, soundtrack_stage_screen, non_genre_era",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABQDK128F9308F8E,David Hudson,Arrival,David Hudson,Arrival,David Hudson - Arrival.wav,David Hudson - Arrival,.wav,True,"pop_rock, flamenco, regional_latin_folk, misc_world_fusion, ambient",pop_rock,5,4,1,-13.462,158.321,0.397,0.568,msd_catalog+legacy_download,msd_catalog,legacy_download,494,"pop rock, flamenco, mariachi, world music, ambient",pop rock,5,"pop_rock, flamenco, regional_latin_folk, misc_world_fusion, ambient",,"pop_rock, flamenco, regional_latin_folk, misc_world_fusion, ambient",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABAVQ12903CBF7E0,David Martin,It Wont Be Christmas,David Martin,It Won't Be Christmas,David Martin - It Won't Be Christmas.wav,David Martin - It Won't Be Christmas,.wav,True,"emo_screamo, reggae, pop, folk_singer_songwriter, death_metal",emo_screamo,5,0,1,-14.835,98.718,0.996,0.865,msd_catalog+legacy_download,msd_catalog,legacy_download,324,"screamo, reggae, pop, singer-songwriter, death metal",screamo,5,"emo_screamo, reggae, pop, folk_singer_songwriter, death_metal",,"emo_screamo, reggae, pop, folk_singer_songwriter, death_metal",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABQEB128F4274D24,David Summers,Las Murallas De Jericó,David Summers,Las murallas de Jericó,David Summers - Las murallas de Jericó.wav,David Summers - Las murallas de Jericó,.wav,True,"pop, latin_general, non_genre_region_scene, non_genre_era",pop,4,0,1,-9.846,132.858,0.553,0.709,msd_catalog+legacy_download,msd_catalog,legacy_download,495,"pop, spanish, 00s, spain, latin",pop,5,"pop, latin_general","non_genre_region_scene, non_genre_era","pop, latin_general, non_genre_region_scene, non_genre_era",2,2,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAXIR128F92D1938,Dean Martin,Until You Love Someone,Dean Martin,Until You Love Someone,Dean Martin - Until You Love Someone.wav,Dean Martin - Until You Love Someone,.wav,True,"pop, downtempo_lounge, classical_art_music, non_genre_artist_role_or_format",pop,4,0,0,-10.917,128.459,0.301,0.358,msd_catalog+legacy_download,msd_catalog,legacy_download,291,"vocal, pop, lounge, traditional pop, classic",vocal,5,"pop, downtempo_lounge, classical_art_music",non_genre_artist_role_or_format,"pop, downtempo_lounge, classical_art_music, non_genre_artist_role_or_format",3,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABFTP12903CE6A47,Debbie Davies,Little Sister,Debbie Davies,Little Sister,Debbie Davies - Little Sister.wav,Debbie Davies - Little Sister,.wav,True,"blues_rock, electric_city_blues, latin_jazz, blues, non_genre_region_scene",blues_rock,5,7,1,-6.908,116.984,0.036,0.57,msd_catalog+legacy_download,msd_catalog,legacy_download,375,"blues-rock, electric blues, latin jazz, california, blues",blues-rock,5,"blues_rock, electric_city_blues, latin_jazz, blues",non_genre_region_scene,"blues_rock, electric_city_blues, latin_jazz, blues, non_genre_region_scene",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAPWD128F931ACD4,Deekline & Wizard,Sun Is Shining,Deekline & Wizard,Sun is Shining,Deekline & Wizard - Sun is Shining.wav,Deekline & Wizard - Sun is Shining,.wav,True,"breakbeat_bigbeat, uk_garage_speed_garage, electro, grime",breakbeat_bigbeat,4,0,1,-6.947,90.648,0.674,0.556,msd_catalog+legacy_download,msd_catalog,legacy_download,205,"breakbeat, uk garage, electro, nu breaks, grime",breakbeat,5,"breakbeat_bigbeat, uk_garage_speed_garage, electro, grime",,"breakbeat_bigbeat, uk_garage_speed_garage, electro, grime",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAUDN128F933F20D,Delta 9,Infidel,Delta 9,Infidel,Delta 9 - Infidel.wav,Delta 9 - Infidel,.wav,True,"hardcore_gabber, hard_house, hard_techno",hardcore_gabber,3,2,1,-9.506,109.636,0.171,0.24,msd_catalog+legacy_download,msd_catalog,legacy_download,257,"gabba, speedcore, hard house, happy hardcore, hardcore techno",gabba,5,"hardcore_gabber, hard_house, hard_techno",,"hardcore_gabber, hard_house, hard_techno",3,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAMPA128F92E7D0D,Descendents,Orgofart,Descendents,Orgofart,Descendents - Orgofart.wav,Descendents - Orgofart,.wav,True,"hardcore_punk, rock, punk, progressive_rock, non_genre_region_scene",hardcore_punk,5,6,0,-28.347,89.495,0.006,0.127,msd_catalog+legacy_download,msd_catalog,legacy_download,171,"hardcore punk, rock, punk, progressive, los angeles",hardcore punk,5,"hardcore_punk, rock, punk, progressive_rock",non_genre_region_scene,"hardcore_punk, rock, punk, progressive_rock, non_genre_region_scene",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAADED128F42741FD,Despina Vandi,OUTE ENA EFHARISTO,Despina Vandi,Oute Ena Efharisto,Despina Vandi - Oute Ena Efharisto.wav,Despina Vandi - Oute Ena Efharisto,.wav,True,"dance_pop, pop, laika, eurodance_freestyle, electronic_dance",dance_pop,5,8,0,-8.879,128.292,0.532,0.516,msd_catalog+legacy_download,msd_catalog,legacy_download,37,"dance pop, british pop, modern laika, eurodance, club",dance pop,5,"dance_pop, pop, laika, eurodance_freestyle, electronic_dance",,"dance_pop, pop, laika, eurodance_freestyle, electronic_dance",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAJEK12903CE351A,Dharma Bums,Simon's Folly,Dharma Bums,Simon's Folly,Dharma Bums - Simon's Folly.wav,Dharma Bums - Simon's Folly,.wav,True,"progressive_house, breakbeat_bigbeat, hard_trance, techno, trance",progressive_house,5,6,1,-5.541,156.968,0.81,0.864,msd_catalog+legacy_download,msd_catalog,legacy_download,128,"progressive house, breakbeat, hard trance, techno, trance",progressive house,5,"progressive_house, breakbeat_bigbeat, hard_trance, techno, trance",,"progressive_house, breakbeat_bigbeat, hard_trance, techno, trance",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABGMB12903CF50FE,Die Fantastischen Vier,Böse,Die Fantastischen Vier,Böse (120 BPM),Die Fantastischen Vier - Böse (120 BPM).wav,Die Fantastischen Vier - Böse (120 BPM),.wav,True,"pop_rap, hip_hop_rap, dance_pop, trip_hop_illbient, downtempo_lounge",pop_rap,5,9,0,-5.165,120.001,0.634,0.525,msd_catalog+legacy_download,msd_catalog,legacy_download,385,"pop rap, hip hop, europop, trip hop, downtempo",pop rap,5,"pop_rap, hip_hop_rap, dance_pop, trip_hop_illbient, downtempo_lounge",,"pop_rap, hip_hop_rap, dance_pop, trip_hop_illbient, downtempo_lounge",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAANBH128F9345A6C,Diesel Boy,Cooler Than You,Diesel Boy,Cooler Than You,Diesel Boy - Cooler Than You.wav,Diesel Boy - Cooler Than You,.wav,True,"pop_rock, pop_punk_melodic_punk, rock, punk",pop_rock,4,11,1,-4.793,133.729,0.724,0.583,msd_catalog+legacy_download,msd_catalog,legacy_download,177,"pop rock, pop punk, rock, punk, skate punk",pop rock,5,"pop_rock, pop_punk_melodic_punk, rock, punk",,"pop_rock, pop_punk_melodic_punk, rock, punk",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAPFQ128F42684DB,Dimmu Borgir,Master Of Disharmony,Dimmu Borgir,Master of Disharmony,Dimmu Borgir - Master of Disharmony.wav,Dimmu Borgir - Master of Disharmony,.wav,True,"black_metal, death_metal, heavy_metal, extreme_metal",black_metal,4,6,0,-4.2,140.458,0.34,0.34,msd_catalog+legacy_download,msd_catalog,legacy_download,197,"black metal, death metal, heavy metal, metal, extreme metal",black metal,5,"black_metal, death_metal, heavy_metal, extreme_metal",,"black_metal, death_metal, heavy_metal, extreme_metal",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAKVD12903CE8474,Dolce; Oscar G.,Fire (Oscar G Space Vocal Mix),Dolce,Fire (Oscar G Space Vocal),Dolce - Fire (Oscar G Space Vocal).wav,Dolce - Fire (Oscar G Space Vocal),.wav,True,"folk_pop, folk, rock, non_genre_artist_role_or_format, non_genre_instrument_or_performance",folk_pop,5,11,0,-5.602,127.278,0.386,0.417,msd_catalog+legacy_download,msd_catalog,legacy_download,148,"folk-pop, folk, female vocalist, rock, acoustic",folk-pop,5,"folk_pop, folk, rock","non_genre_artist_role_or_format, non_genre_instrument_or_performance","folk_pop, folk, rock, non_genre_artist_role_or_format, non_genre_instrument_or_performance",3,2,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAALZC128F92E11A6,Dolly Parton,Letter To Heaven,Dolly Parton,Letter To Heaven,Dolly Parton - Letter To Heaven.wav,Dolly Parton - Letter To Heaven,.wav,True,"bluegrass, folk_singer_songwriter, country_americana, pop, non_genre_artist_role_or_format",bluegrass,5,7,0,-11.965,114.027,0.0,0.181,msd_catalog+legacy_download,msd_catalog,legacy_download,159,"bluegrass, singer-songwriter, female vocalist, country, pop",bluegrass,5,"bluegrass, folk_singer_songwriter, country_americana, pop",non_genre_artist_role_or_format,"bluegrass, folk_singer_songwriter, country_americana, pop, non_genre_artist_role_or_format",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAIII128F427D5D8,Donny Hathaway,Little Girl (LP Version),Donny Hathaway,Little Girl,Donny Hathaway - Little Girl.wav,Donny Hathaway - Little Girl,.wav,True,"jazz, soul_jazz, brazilian_roots_jazz_pop, funk, classic_soul_motown",jazz,5,2,1,-15.144,111.191,0.499,0.652,msd_catalog+legacy_download,msd_catalog,legacy_download,117,"jazz funk, soul jazz, bossa nova, funk, chicago soul",jazz funk,5,"jazz, soul_jazz, brazilian_roots_jazz_pop, funk, classic_soul_motown",,"jazz, soul_jazz, brazilian_roots_jazz_pop, funk, classic_soul_motown",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABGZL128F428A25B,Dropkick Murphys,Bloody Pig Pile (Live),Dropkick Murphys,Bloody Pig Pile (Live),Dropkick Murphys - Bloody Pig Pile (Live).wav,Dropkick Murphys - Bloody Pig Pile (Live),.wav,True,"celtic_punk, rock, punk",celtic_punk,3,9,0,-5.386,183.808,0.008,0.254,msd_catalog+legacy_download,msd_catalog,legacy_download,393,"celtic punk, folk rock, classic rock, punk, rock",celtic punk,5,"celtic_punk, rock, punk",,"celtic_punk, rock, punk",3,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAADRN128F932D607,Ec8or,Cocain Ducks,Ec8or,Cocain Ducks,Ec8or - Cocain Ducks.wav,Ec8or - Cocain Ducks,.wav,True,"hard_techno, hardcore_gabber, breakcore, industrial_metal",hard_techno,4,10,0,-9.493,95.596,0.005,0.305,msd_catalog+legacy_download,msd_catalog,legacy_download,49,"hardcore techno, digital hardcore, breakcore, industrial metal, gabba",hardcore techno,5,"hard_techno, hardcore_gabber, breakcore, industrial_metal",,"hard_techno, hardcore_gabber, breakcore, industrial_metal",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABMKR128F92CC02B,Eddie Boyd,I'm Sitting Here Waiting,Eddie Boyd,I'm Sitting Here Waiting (Live),Eddie Boyd - I'm Sitting Here Waiting (Live).wav,Eddie Boyd - I'm Sitting Here Waiting (Live),.wav,True,"electric_city_blues, blues_rock, blues, acoustic_roots_blues",electric_city_blues,4,2,1,-14.688,84.224,0.397,0.456,msd_catalog+legacy_download,msd_catalog,legacy_download,458,"chicago blues, blues-rock, piano blues, electric blues, delta blues",chicago blues,5,"electric_city_blues, blues_rock, blues, acoustic_roots_blues",,"electric_city_blues, blues_rock, blues, acoustic_roots_blues",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABAXV128F92F6AE3,Eddie Calvert,Erica (2005 Digital Remaster),Eddie Calvert,Erica,Eddie Calvert - Erica.wav,Eddie Calvert - Erica,.wav,True,"bop_postbop_cool_jazz, easy_listening, chanson, jazz, ballad",bop_postbop_cool_jazz,5,4,1,-9.672,159.587,0.196,0.197,msd_catalog+legacy_download,msd_catalog,legacy_download,328,"cool jazz, easy listening, chanson, jazz, ballad",cool jazz,5,"bop_postbop_cool_jazz, easy_listening, chanson, jazz, ballad",,"bop_postbop_cool_jazz, easy_listening, chanson, jazz, ballad",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAALHD12903D0BD6A,Eddie,No Control,Eddie Money,No Control,Eddie Money - No Control.wav,Eddie Money - No Control,.wav,True,"brazilian_roots_jazz_pop, samba_pagode, banda, rockabilly",brazilian_roots_jazz_pop,4,9,1,-9.748,142.024,0.858,0.606,msd_catalog+legacy_download,msd_catalog,legacy_download,154,"frevo, samba, banda, rockabilly, bossa nova",frevo,5,"brazilian_roots_jazz_pop, samba_pagode, banda, rockabilly",,"brazilian_roots_jazz_pop, samba_pagode, banda, rockabilly",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABFGJ12903CF6A75,Eddy Arnold,Just A Little Lovin' (Will Go A Long Way),Eddy Arnold,"Just a Little Lovin' (Will Go a Long, Long Way)","Eddy Arnold - Just a Little Lovin' (Will Go a Long, Long Way).wav","Eddy Arnold - Just a Little Lovin' (Will Go a Long, Long Way)",.wav,True,"country_americana, country_pop, rockabilly",country_americana,3,11,1,-14.014,157.779,0.292,0.401,msd_catalog+legacy_download,msd_catalog,legacy_download,370,"honky tonk, classic country, traditional country, country pop, rockabilly",honky tonk,5,"country_americana, country_pop, rockabilly",,"country_americana, country_pop, rockabilly",3,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAEXM128F92D47C8,Edith Lefel,An ti chans',Edith Lefel,An ti chans' (Remastered 2024),Edith Lefel - An ti chans' (Remastered 2024).wav,Edith Lefel - An ti chans' (Remastered 2024),.wav,True,"caribbean_dance, bachata_merengue_bolero, kizomba, reggae",caribbean_dance,4,0,1,-4.638,101.972,0.29,0.389,msd_catalog+legacy_download,msd_catalog,legacy_download,64,"zouk, merengue, kizomba, zouklove, reggae",zouk,5,"caribbean_dance, bachata_merengue_bolero, kizomba, reggae",,"caribbean_dance, bachata_merengue_bolero, kizomba, reggae",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABLGI128F42B867A,Eighteen Visions,Our Darkest Days,Eighteen Visions,Our Darkest Days (Album Version),Eighteen Visions - Our Darkest Days (Album Version).wav,Eighteen Visions - Our Darkest Days (Album Version),.wav,True,"alternative_metal, post_hardcore_melodic_hardcore, grunge_post_grunge, rock, melodic_metalcore",alternative_metal,5,6,1,-4.806,131.079,0.274,0.466,msd_catalog+legacy_download,msd_catalog,legacy_download,437,"alternative metal, post-hardcore, post-grunge, modern rock, melodic metalcore",alternative metal,5,"alternative_metal, post_hardcore_melodic_hardcore, grunge_post_grunge, rock, melodic_metalcore",,"alternative_metal, post_hardcore_melodic_hardcore, grunge_post_grunge, rock, melodic_metalcore",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAADYB128F92D7E73,Eliane Elias,The More I See You,Eliane Elias,The More I See You,Eliane Elias - The More I See You.wav,Eliane Elias - The More I See You,.wav,True,"latin_jazz, bop_postbop_cool_jazz, jazz, vocal_jazz",latin_jazz,4,7,1,-12.009,86.091,0.391,0.319,msd_catalog+legacy_download,msd_catalog,legacy_download,51,"brazilian jazz, latin jazz, hard bop, jazz funk, vocal jazz",brazilian jazz,5,"latin_jazz, bop_postbop_cool_jazz, jazz, vocal_jazz",,"latin_jazz, bop_postbop_cool_jazz, jazz, vocal_jazz",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAHTH12903CCFFE1,Ellen McIlwaine,Spontanous Combustion,Ellen McIlwaine,Spontanous Combustion,Ellen McIlwaine - Spontanous Combustion.wav,Ellen McIlwaine - Spontanous Combustion,.wav,True,"blues_rock, jazz, latin_jazz, acoustic_roots_blues, nu_future_jazz",blues_rock,5,7,1,-6.29,132.428,0.699,0.527,msd_catalog+legacy_download,msd_catalog,legacy_download,103,"blues-rock, jazz funk, latin jazz, country blues, future jazz",blues-rock,5,"blues_rock, jazz, latin_jazz, acoustic_roots_blues, nu_future_jazz",,"blues_rock, jazz, latin_jazz, acoustic_roots_blues, nu_future_jazz",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABLIM12903CCED5D,Elmore James,Dumb Woman Blues,Elmore James & His Broomdusters,Dumb Woman Blues,Elmore James & His Broomdusters - Dumb Woman Blues.wav,Elmore James & His Broomdusters - Dumb Woman Blues,.wav,True,"electric_city_blues, acoustic_roots_blues, blues, blues_rock",electric_city_blues,4,0,1,-10.862,97.03,0.707,0.339,msd_catalog+legacy_download,msd_catalog,legacy_download,439,"chicago blues, electric blues, delta blues, blues, blues-rock",chicago blues,5,"electric_city_blues, acoustic_roots_blues, blues, blues_rock",,"electric_city_blues, acoustic_roots_blues, blues, blues_rock",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABPJN128F145DB70,Emilio,Mira Nina,Emilio,Mira Nina,Emilio - Mira Nina.wav,Emilio - Mira Nina,.wav,True,"regional_latin_folk, hard_trance, country_americana, pop, non_genre_region_scene",regional_latin_folk,5,10,1,-13.777,205.333,0.653,0.574,msd_catalog+legacy_download,msd_catalog,legacy_download,488,"tejano, hard trance, texas, country, pop",tejano,5,"regional_latin_folk, hard_trance, country_americana, pop",non_genre_region_scene,"regional_latin_folk, hard_trance, country_americana, pop, non_genre_region_scene",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABJWA128F9309C09,Ensiferum,Warrior's Quest,Ensiferum,Warrior's Quest,Ensiferum - Warrior's Quest.wav,Ensiferum - Warrior's Quest,.wav,True,"power_metal, black_metal, heavy_metal, non_genre_region_scene",power_metal,4,7,1,-4.507,179.988,0.448,0.564,msd_catalog+legacy_download,msd_catalog,legacy_download,427,"power metal, black metal, heavy metal, finish, metal",power metal,5,"power_metal, black_metal, heavy_metal",non_genre_region_scene,"power_metal, black_metal, heavy_metal, non_genre_region_scene",3,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAALNG12903D014E9,Enthroned,The Vitalized Shell,Enthroned,The Vitalized Shell,Enthroned - The Vitalized Shell.wav,Enthroned - The Vitalized Shell,.wav,True,"black_metal, heavy_metal, rock, death_metal, extreme_metal",black_metal,5,2,0,-4.878,135.535,0.735,0.838,msd_catalog+legacy_download,msd_catalog,legacy_download,155,"black metal, heavy metal, rock, blackened death metal, extreme metal",black metal,5,"black_metal, heavy_metal, rock, death_metal, extreme_metal",,"black_metal, heavy_metal, rock, death_metal, extreme_metal",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABDDA12903CC007C,Ethel Merman,Small World,Ethel Merman,Small World,Ethel Merman - Small World.wav,Ethel Merman - Small World,.wav,True,"vaudeville, soundtrack_stage_screen, disco, vintage_swing_vocal_pop, non_genre_era",vaudeville,5,0,1,-16.994,124.184,0.703,0.621,msd_catalog+legacy_download,msd_catalog,legacy_download,354,"vaudeville, show tunes, disco, swing, oldies",vaudeville,5,"vaudeville, soundtrack_stage_screen, disco, vintage_swing_vocal_pop",non_genre_era,"vaudeville, soundtrack_stage_screen, disco, vintage_swing_vocal_pop, non_genre_era",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAEMJ128F425A917,Eurythmics,Tous Les Garçons Et Les Filles,Eurythmics,Tous Les Garçons Et Les Filles (Remastered Version),Eurythmics - Tous Les Garçons Et Les Filles (Remastered Version).wav,Eurythmics - Tous Les Garçons Et Les Filles (Remastered Version),.wav,True,"rock, new_wave_synth, synthpop_electropop, pop",rock,4,0,1,-6.629,84.164,0.442,0.371,msd_catalog+legacy_download,msd_catalog,legacy_download,57,"dance rock, new wave, synthpop, rock, pop",dance rock,5,"rock, new_wave_synth, synthpop_electropop, pop",,"rock, new_wave_synth, synthpop_electropop, pop",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABGDA128F92F69BB,Extasick,Misanthrope,Extasick,Misanthrope,Extasick - Misanthrope.wav,Extasick - Misanthrope,.wav,True,"hardcore_gabber, breakcore, hardcore_punk, punk, non_genre_artist_role_or_format",hardcore_gabber,5,2,1,-8.933,91.459,0.049,0.457,msd_catalog+legacy_download,msd_catalog,legacy_download,380,"digital hardcore, breakcore, hardcore, punk, group",digital hardcore,5,"hardcore_gabber, breakcore, hardcore_punk, punk",non_genre_artist_role_or_format,"hardcore_gabber, breakcore, hardcore_punk, punk, non_genre_artist_role_or_format",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAATPA128F146753C,Extreme,Teacher's Pet,Extreme,Teacher's Pet,Extreme - Teacher's Pet.wav,Extreme - Teacher's Pet,.wav,True,"funk, heavy_metal, hard_melodic_rock, blues_rock, soft_rock",funk,5,1,1,-9.334,120.097,0.306,0.369,msd_catalog+legacy_download,msd_catalog,legacy_download,252,"funk metal, heavy metal, hard rock, blues-rock, soft rock",funk metal,5,"funk, heavy_metal, hard_melodic_rock, blues_rock, soft_rock",,"funk, heavy_metal, hard_melodic_rock, blues_rock, soft_rock",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAACOW128F933E35F,Faye Adams,Crazy Mixed Up World,Faye Adams,Crazy Mixed Up World,Faye Adams - Crazy Mixed Up World.wav,Faye Adams - Crazy Mixed Up World,.wav,True,"blues, acoustic_roots_blues, rnb_adult_contemporary",blues,3,8,1,-18.051,95.957,0.569,0.495,msd_catalog+legacy_download,msd_catalog,legacy_download,29,"jump blues, east coast blues, piano blues, blues, r&b",jump blues,5,"blues, acoustic_roots_blues, rnb_adult_contemporary",,"blues, acoustic_roots_blues, rnb_adult_contemporary",3,0,True,,,acoustically_coherent_merged_genres_corrected.csv
